pokemon_id,pokemon_name,base_attack,base_defense,base_stamina,tipo,subtipo,imagen
863,Perrserker,195,162,172,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5f/latest/20230319131014/Perrserker_icono_HOME.png/48px-Perrserker_icono_HOME.png
864,Cursola,253,182,155,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/33/latest/20230319124608/Cursola_icono_HOME.png/48px-Cursola_icono_HOME.png
865,Sirfetch’d,248,176,158,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/49/latest/20230319130648/Sirfetch%E2%80%99d_icono_HOME.png/48px-Sirfetch%E2%80%99d_icono_HOME.png
866,Mr. Rime,212,179,190,Ice,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8d/latest/20230319130429/Mr._Rime_icono_HOME.png/48px-Mr._Rime_icono_HOME.png
867,Runerigus,163,237,151,Ground,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/15/latest/20230319130506/Runerigus_icono_HOME.png/48px-Runerigus_icono_HOME.png
868,Milcery,90,97,128,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/52/latest/20230319130023/Milcery_icono_HOME.png/48px-Milcery_icono_HOME.png
869,Alcremie,203,203,163,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6c/latest/20230319124721/Alcremie_crema_de_vainilla_icono_HOME.png/48px-Alcremie_crema_de_vainilla_icono_HOME.png
870,Falinks,193,170,163,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0e/latest/20230319125218/Falinks_icono_HOME.png/48px-Falinks_icono_HOME.png
871,Pincurchin,176,161,134,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2b/latest/20230319131711/Pincurchin_icono_HOME.png/48px-Pincurchin_icono_HOME.png
872,Snom,76,59,102,Ice,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9c/latest/20230319124521/Snom_icono_HOME.png/48px-Snom_icono_HOME.png
873,Frosmoth,230,155,172,Ice,Bug,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8b/latest/20230319124730/Frosmoth_icono_HOME.png/48px-Frosmoth_icono_HOME.png
874,Stonjourner,222,182,225,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/32/latest/20230319124437/Stonjourner_icono_HOME.png/48px-Stonjourner_icono_HOME.png
875,Eiscue,148,195,181,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a2/latest/20230319125444/Eiscue_cara_de_hielo_icono_HOME.png/48px-Eiscue_cara_de_hielo_icono_HOME.png
876,Indeedee,184,184,172,Psychic,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d4/latest/20230319131953/Indeedee_icono_HOME.png/48px-Indeedee_icono_HOME.png
877,Morpeko,192,121,151,Electric,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8a/latest/20230319131134/Morpeko_saciada_icono_HOME.png/48px-Morpeko_saciada_icono_HOME.png
878,Cufant,140,91,176,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/21/latest/20230319131843/Cufant_icono_HOME.png/48px-Cufant_icono_HOME.png
879,Copperajah,226,126,263,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b2/latest/20230319132604/Copperajah_icono_HOME.png/48px-Copperajah_icono_HOME.png
880,Dracozolt,195,165,207,Electric,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3a/latest/20230319131947/Dracozolt_icono_HOME.png/48px-Dracozolt_icono_HOME.png
881,Arctozolt,190,166,207,Electric,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/83/latest/20230319131729/Arctozolt_icono_HOME.png/48px-Arctozolt_icono_HOME.png
882,Dracovish,175,185,207,Water,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/52/latest/20230319132124/Dracovish_icono_HOME.png/48px-Dracovish_icono_HOME.png
883,Arctovish,171,185,207,Water,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/01/latest/20230319124700/Arctovish_icono_HOME.png/48px-Arctovish_icono_HOME.png
884,Duraludon,239,185,172,Steel,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6e/latest/20230319125011/Duraludon_icono_HOME.png/48px-Duraludon_icono_HOME.png
885,Dreepy,117,61,99,Dragon,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/66/latest/20230319124239/Dreepy_icono_HOME.png/48px-Dreepy_icono_HOME.png
886,Drakloak,163,105,169,Dragon,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e9/latest/20230319124907/Drakloak_icono_HOME.png/48px-Drakloak_icono_HOME.png
887,Dragapult,266,170,204,Dragon,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/64/latest/20230319132105/Dragapult_icono_HOME.png/48px-Dragapult_icono_HOME.png
888,Zacian,332,240,192,Fairy,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b8/latest/20230319125840/Zacian_guerrero_avezado_icono_HOME.png/48px-Zacian_guerrero_avezado_icono_HOME.png
889,Zamazenta,250,292,192,Fighting,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d8/latest/20230319131826/Zamazenta_guerrero_avezado_icono_HOME.png/48px-Zamazenta_guerrero_avezado_icono_HOME.png
890,Eternatus,251,505,452,Poison,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3c/latest/20230319125702/Eternatus_icono_HOME.png/48px-Eternatus_icono_HOME.png
891,Kubfu,170,112,155,Fighting,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/56/latest/20230319125116/Kubfu_icono_HOME.png/48px-Kubfu_icono_HOME.png
892,Urshifu,254,177,225,Fighting,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e2/latest/20230319125726/Urshifu_icono_HOME.png/48px-Urshifu_icono_HOME.png
893,Zarude,242,215,233,Dark,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c9/latest/20230319130204/Zarude_icono_HOME.png/48px-Zarude_icono_HOME.png
894,Regieleki,250,125,190,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d6/latest/20230319132432/Regieleki_icono_HOME.png/48px-Regieleki_icono_HOME.png
895,Regidrago,202,101,400,Dragon,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7f/latest/20230319124224/Regidrago_icono_HOME.png/48px-Regidrago_icono_HOME.png
896,Glastrier,246,223,225,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5c/latest/20230319125729/Glastrier_icono_HOME.png/48px-Glastrier_icono_HOME.png
897,Spectrier,273,146,205,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ee/latest/20230319125813/Spectrier_icono_HOME.png/48px-Spectrier_icono_HOME.png
898,Calyrex,268,246,205,Psychic,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f3/latest/20230319124442/Calyrex_icono_HOME.png/48px-Calyrex_icono_HOME.png
899,Wyrdeer,206,145,230,Normal,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/ad/latest/20230319124647/Wyrdeer_icono_HOME.png/48px-Wyrdeer_icono_HOME.png
900,Kleavor,253,174,172,Bug,Rock,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/95/latest/20230319125928/Kleavor_icono_HOME.png/48px-Kleavor_icono_HOME.png
901,Ursaluna,243,181,277,Ground,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/82/latest/20230319131932/Ursaluna_icono_HOME.png/48px-Ursaluna_icono_HOME.png
903,Sneasler,259,158,190,Fighting,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9d/latest/20230319124835/Sneasler_icono_HOME.png/48px-Sneasler_icono_HOME.png
904,Overqwil,222,171,198,Dark,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/44/latest/20230319130819/Overqwil_icono_HOME.png/48px-Overqwil_icono_HOME.png
905,Enamorus,281,162,179,Fairy,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6d/latest/20230319124833/Enamorus_avatar_icono_HOME.png/48px-Enamorus_avatar_icono_HOME.png
906,Sprigatito,116,99,120,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/64/latest/20230319125808/Sprigatito_icono_HOME.png/48px-Sprigatito_icono_HOME.png
907,Floragato,157,128,156,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/64/latest/20230319125818/Floragato_icono_HOME.png/48px-Floragato_icono_HOME.png
908,Meowscarada,233,153,183,Grass,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/52/latest/20230319124852/Meowscarada_icono_HOME.png/48px-Meowscarada_icono_HOME.png
909,Fuecoco,112,96,167,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5c/latest/20230319124623/Fuecoco_icono_HOME.png/48px-Fuecoco_icono_HOME.png
910,Crocalor,162,134,191,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d8/latest/20230319132237/Crocalor_icono_HOME.png/48px-Crocalor_icono_HOME.png
911,Skeledirge,207,178,232,Fire,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6c/latest/20230319130730/Skeledirge_icono_HOME.png/48px-Skeledirge_icono_HOME.png
912,Quaxly,120,86,146,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/16/latest/20230319124159/Quaxly_icono_HOME.png/48px-Quaxly_icono_HOME.png
913,Quaxwell,162,123,172,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/96/latest/20230319124433/Quaxwell_icono_HOME.png/48px-Quaxwell_icono_HOME.png
914,Quaquaval,236,159,198,Water,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/04/latest/20230319131502/Quaquaval_icono_HOME.png/48px-Quaquaval_icono_HOME.png
915,Lechonk,81,79,144,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/ca/latest/20230319124918/Lechonk_icono_HOME.png/48px-Lechonk_icono_HOME.png
916,Oinkologne,169,162,251,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7e/latest/20230319132025/Oinkologne_icono_HOME.png/48px-Oinkologne_icono_HOME.png
917,Tarountula,70,77,111,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/35/latest/20230319125031/Tarountula_icono_HOME.png/48px-Tarountula_icono_HOME.png
918,Spidops,139,166,155,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/94/latest/20230319124354/Spidops_icono_HOME.png/48px-Spidops_icono_HOME.png
919,Nymble,81,65,107,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/57/latest/20230319131654/Nymble_icono_HOME.png/48px-Nymble_icono_HOME.png
920,Lokix,199,144,174,Bug,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cb/latest/20230319131622/Lokix_icono_HOME.png/48px-Lokix_icono_HOME.png
921,Pawmi,95,45,128,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/61/latest/20230319130349/Pawmi_icono_HOME.png/48px-Pawmi_icono_HOME.png
922,Pawmo,147,82,155,Electric,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/1b/latest/20230319124956/Pawmo_icono_HOME.png/48px-Pawmo_icono_HOME.png
923,Pawmot,232,141,172,Electric,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e7/latest/20230319124530/Pawmot_icono_HOME.png/48px-Pawmot_icono_HOME.png
924,Tandemaus,98,90,137,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/31/latest/20230319132245/Tandemaus_icono_HOME.png/48px-Tandemaus_icono_HOME.png
925,Maushold,159,157,179,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/9e/latest/20230319124213/Maushold_familia_de_tres_icono_HOME.png/48px-Maushold_familia_de_tres_icono_HOME.png
926,Fidough,102,126,114,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8a/latest/20230319125423/Fidough_icono_HOME.png/48px-Fidough_icono_HOME.png
927,Dachsbun,159,212,149,Fairy,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f5/latest/20230319132107/Dachsbun_icono_HOME.png/48px-Dachsbun_icono_HOME.png
928,Smoliv,100,89,121,Grass,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a8/latest/20230319132840/Smoliv_icono_HOME.png/48px-Smoliv_icono_HOME.png
929,Dolliv,137,131,141,Grass,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ee/latest/20230319124741/Dolliv_icono_HOME.png/48px-Dolliv_icono_HOME.png
930,Arboliva,219,189,186,Grass,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3d/latest/20230319125552/Arboliva_icono_HOME.png/48px-Arboliva_icono_HOME.png
931,Squawkabilly,185,105,193,Normal,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c3/latest/20230319132539/Squawkabilly_verde_icono_HOME.png/48px-Squawkabilly_verde_icono_HOME.png
932,Nacli,95,108,146,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c1/latest/20230319132358/Nacli_icono_HOME.png/48px-Nacli_icono_HOME.png
933,Naclstack,105,160,155,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/84/latest/20230319124217/Naclstack_icono_HOME.png/48px-Naclstack_icono_HOME.png
934,Garganacl,171,212,225,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e8/latest/20230319130610/Garganacl_icono_HOME.png/48px-Garganacl_icono_HOME.png
935,Charcadet,92,74,120,Fire,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/20/latest/20230319124924/Charcadet_icono_HOME.png/48px-Charcadet_icono_HOME.png
936,Armarouge,234,185,198,Fire,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/bf/latest/20230319125537/Armarouge_icono_HOME.png/48px-Armarouge_icono_HOME.png
937,Ceruledge,239,189,181,Fire,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/65/latest/20230319125550/Ceruledge_icono_HOME.png/48px-Ceruledge_icono_HOME.png
938,Tadbulb,104,73,156,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/55/latest/20230319131814/Tadbulb_icono_HOME.png/48px-Tadbulb_icono_HOME.png
939,Bellibolt,184,165,240,Electric,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a7/latest/20230319124527/Bellibolt_icono_HOME.png/48px-Bellibolt_icono_HOME.png
940,Wattrel,105,75,120,Electric,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/03/latest/20230319130355/Wattrel_icono_HOME.png/48px-Wattrel_icono_HOME.png
941,Kilowattrel,221,132,172,Electric,Flying,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e6/latest/20230319130943/Kilowattrel_icono_HOME.png/48px-Kilowattrel_icono_HOME.png
942,Maschiff,140,108,155,Dark,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/94/latest/20230319124941/Maschiff_icono_HOME.png/48px-Maschiff_icono_HOME.png
943,Mabosstiff,230,168,190,Dark,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/9/99/latest/20230319131803/Mabosstiff_icono_HOME.png/48px-Mabosstiff_icono_HOME.png
944,Shroodle,124,70,120,Poison,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/63/latest/20230319124551/Shroodle_icono_HOME.png/48px-Shroodle_icono_HOME.png
945,Grafaiai,199,149,160,Poison,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/4/43/latest/20230319131336/Grafaiai_icono_HOME.png/48px-Grafaiai_icono_HOME.png
946,Bramblin,121,64,120,Grass,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6b/latest/20230319124204/Bramblin_icono_HOME.png/48px-Bramblin_icono_HOME.png
947,Brambleghast,228,144,146,Grass,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/bd/latest/20230319125227/Brambleghast_icono_HOME.png/48px-Brambleghast_icono_HOME.png
948,Toedscool,97,149,120,Ground,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/08/latest/20230319132730/Toedscool_icono_HOME.png/48px-Toedscool_icono_HOME.png
949,Toedscruel,166,209,190,Ground,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a1/latest/20230319125944/Toedscruel_icono_HOME.png/48px-Toedscruel_icono_HOME.png
950,Klawf,184,185,172,Rock,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/ab/latest/20230319131145/Klawf_icono_HOME.png/48px-Klawf_icono_HOME.png
951,Capsakid,118,76,137,Grass,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/06/latest/20230319131128/Capsakid_icono_HOME.png/48px-Capsakid_icono_HOME.png
952,Scovillain,216,130,163,Grass,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/06/latest/20230319125535/Scovillain_icono_HOME.png/48px-Scovillain_icono_HOME.png
953,Rellor,86,108,121,Bug,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/54/latest/20230319132111/Rellor_icono_HOME.png/48px-Rellor_icono_HOME.png
954,Rabsca,201,178,181,Bug,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3b/latest/20230319125052/Rabsca_icono_HOME.png/48px-Rabsca_icono_HOME.png
955,Flittle,105,60,102,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/dc/latest/20230319131219/Flittle_icono_HOME.png/48px-Flittle_icono_HOME.png
956,Espathra,204,127,216,Psychic,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/2/2c/latest/20230319130232/Espathra_icono_HOME.png/48px-Espathra_icono_HOME.png
957,Tinkatink,85,110,137,Fairy,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f1/latest/20230319132510/Tinkatink_icono_HOME.png/48px-Tinkatink_icono_HOME.png
958,Tinkatuff,109,145,163,Fairy,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5d/latest/20230319130327/Tinkatuff_icono_HOME.png/48px-Tinkatuff_icono_HOME.png
959,Tinkaton,155,196,198,Fairy,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e9/latest/20230319131515/Tinkaton_icono_HOME.png/48px-Tinkaton_icono_HOME.png
960,Wiglett,109,52,67,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5a/latest/20230319132400/Wiglett_icono_HOME.png/48px-Wiglett_icono_HOME.png
961,Wugtrio,205,136,111,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/55/latest/20230319125936/Wugtrio_icono_HOME.png/48px-Wugtrio_icono_HOME.png
962,Bombirdier,198,172,172,Flying,Dark,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cc/latest/20230319125139/Bombirdier_icono_HOME.png/48px-Bombirdier_icono_HOME.png
963,Finizen,90,80,172,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f0/latest/20230319130006/Finizen_icono_HOME.png/48px-Finizen_icono_HOME.png
964,Palafin,322,196,225,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/e7/latest/20230319131849/Palafin_ingenua_icono_HOME.png/48px-Palafin_ingenua_icono_HOME.png
965,Varoom,123,107,128,Steel,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/8b/latest/20230319131845/Varoom_icono_HOME.png/48px-Varoom_icono_HOME.png
966,Revavroom,229,168,190,Steel,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/f9/latest/20230319125210/Revavroom_icono_HOME.png/48px-Revavroom_icono_HOME.png
967,Cyclizar,205,142,172,Dragon,Normal,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a8/latest/20230319131938/Cyclizar_icono_HOME.png/48px-Cyclizar_icono_HOME.png
968,Orthworm,161,219,172,Steel,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b0/latest/20230319125421/Orthworm_icono_HOME.png/48px-Orthworm_icono_HOME.png
969,Glimmet,187,104,134,Rock,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cb/latest/20230319124626/Glimmet_icono_HOME.png/48px-Glimmet_icono_HOME.png
970,Glimmora,246,177,195,Rock,Poison,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d3/latest/20230319124933/Glimmora_icono_HOME.png/48px-Glimmora_icono_HOME.png
971,Greavard,105,106,137,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d0/latest/20230319131759/Greavard_icono_HOME.png/48px-Greavard_icono_HOME.png
972,Houndstone,186,195,176,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/35/latest/20230319124439/Houndstone_icono_HOME.png/48px-Houndstone_icono_HOME.png
973,Flamigo,227,145,193,Flying,Fighting,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/cf/latest/20230319131401/Flamigo_icono_HOME.png/48px-Flamigo_icono_HOME.png
974,Cetoddle,119,80,239,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/a/a9/latest/20230319131719/Cetoddle_icono_HOME.png/48px-Cetoddle_icono_HOME.png
975,Cetitan,208,123,347,Ice,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fb/latest/20230319125303/Cetitan_icono_HOME.png/48px-Cetitan_icono_HOME.png
976,Veluza,196,139,207,Water,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c9/latest/20230319124846/Veluza_icono_HOME.png/48px-Veluza_icono_HOME.png
977,Dondozo,176,178,312,Water,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/b/b4/latest/20230319132331/Dondozo_icono_HOME.png/48px-Dondozo_icono_HOME.png
978,Tatsugiri,226,166,169,Dragon,Water,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/1/12/latest/20230319124319/Tatsugiri_curvada_icono_HOME.png/48px-Tatsugiri_curvada_icono_HOME.png
979,Annihilape,220,178,242,Fighting,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/0b/latest/20230319125628/Annihilape_icono_HOME.png/48px-Annihilape_icono_HOME.png
980,Clodsire,127,151,277,Poison,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7a/latest/20230319124811/Clodsire_icono_HOME.png/48px-Clodsire_icono_HOME.png
981,Farigiraf,209,136,260,Normal,Psychic,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/6d/latest/20230319131638/Farigiraf_icono_HOME.png/48px-Farigiraf_icono_HOME.png
982,Dudunsparce,188,150,268,Normal,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/56/latest/20230319132525/Dudunsparce_binodular_icono_HOME.png/48px-Dudunsparce_binodular_icono_HOME.png
983,Kingambit,238,203,225,Dark,Steel,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/7/7b/latest/20230319130932/Kingambit_icono_HOME.png/48px-Kingambit_icono_HOME.png
984,Great Tusk,249,209,251,Ground,Fighting,Null
985,Scream Tail,139,234,251,Fairy,Psychic,Null
986,Brute Bonnet,232,190,244,Grass,Dark,Null
987,Flutter Mane,280,235,146,Ghost,Fairy,Null
988,Slither Wing,261,193,198,Bug,Fighting,Null
989,Sandy Shocks,244,195,198,Electric,Ground,Null
990,Iron Treads,227,216,207,Ground,Steel,Null
991,Iron Bundle,266,211,148,Ice,Water,Null
992,Iron Hands,245,177,319,Fighting,Electric,Null
993,Iron Jugulis,249,179,214,Dark,Flying,Null
994,Iron Moth,281,196,190,Fire,Poison,Null
995,Iron Thorns,250,200,225,Rock,Electric,Null
996,Frigibax,134,86,163,Dragon,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/f/fa/latest/20230319130838/Frigibax_icono_HOME.png/48px-Frigibax_icono_HOME.png
997,Arctibax,173,128,207,Dragon,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/c3/latest/20230319132031/Arctibax_icono_HOME.png/48px-Arctibax_icono_HOME.png
998,Baxcalibur,254,168,229,Dragon,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/8/83/latest/20230319130249/Baxcalibur_icono_HOME.png/48px-Baxcalibur_icono_HOME.png
999,Gimmighoul,140,76,128,Ghost,Null,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/3/3c/latest/20230319130416/Gimmighoul_cofre_icono_HOME.png/48px-Gimmighoul_cofre_icono_HOME.png
1000,Gholdengo,252,190,202,Steel,Ghost,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/5/5c/latest/20230319130035/Gholdengo_icono_HOME.png/48px-Gholdengo_icono_HOME.png
1001,Wo-Chien,186,242,198,Dark,Grass,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/6/60/latest/20230319132423/Wo-Chien_icono_HOME.png/48px-Wo-Chien_icono_HOME.png
1002,Chien-Pao,261,167,190,Dark,Ice,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ec/latest/20230319124407/Chien-Pao_icono_HOME.png/48px-Chien-Pao_icono_HOME.png
1003,Ting-Lu,194,203,321,Dark,Ground,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/e/ea/latest/20230319131922/Ting-Lu_icono_HOME.png/48px-Ting-Lu_icono_HOME.png
1004,Chi-Yu,269,221,146,Dark,Fire,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/0/02/latest/20230319124719/Chi-Yu_icono_HOME.png/48px-Chi-Yu_icono_HOME.png
1005,Roaring Moon,280,196,233,Dragon,Dark,Null
1006,Iron Valiant,279,171,179,Fairy,Fighting,Null
1007,Koraidon,263,223,205,Fighting,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/c/ca/latest/20230319131615/Koraidon_montura_icono_HOME.png/48px-Koraidon_montura_icono_HOME.png
1008,Miraidon,263,223,205,Electric,Dragon,https://images.wikidexcdn.net/mwuploads/wikidex/thumb/d/d0/latest/20230319131449/Miraidon_montura_icono_HOME.png/48px-Miraidon_montura_icono_HOME.png
